run_id,model,method,task,question_id,signature,corrected_f1,corrected_precision,corrected_recall,predicted_count,ground_truth_count,recovery
full-qwen3.5-397b-tier3-task7-codeact-x500-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.5714285714285715,1.0,0.4,2,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.8571428571428571,1.0,0.75,6,8,codeact-answer-line
full-qwen3.5-397b-tier3-task7-llm-x500-r03,Qwen 3.5,llm,tier3/task7,rxh-t3-task7-alcohol-to-azide,empty answer,0.0,0.0,0.0,0,6,empty-prediction-from-count
full-qwen3.5-397b-tier3-task7-llm-x500-r04,Qwen 3.5,llm,tier3/task7,rxh-t3-task7-alcohol-to-azide,empty answer,0.0,0.0,0.0,0,6,empty-prediction-from-count
full-qwen3.5-397b-tier3-task7-rlm-x100-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x100-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x100-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x100-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x100-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x500-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x500-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.5,1.0,0.3333333333333333,2,6,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-x500-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,omissions only,0.9333333333333333,1.0,0.875,7,8,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-x500-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,mixed omissions and extras,0.824561403508772,0.9894736842105263,0.706766917293233,95,133,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,mixed omissions and extras,0.9767441860465116,0.9692307692307692,0.984375,65,64,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,mixed omissions and extras,0.0,0.0,0.0,100,43,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.8245877061469266,0.701530612244898,1.0,392,275,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,mixed omissions and extras,0.9302116163890141,0.8698947368421053,0.9995162070633768,2375,2067,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8281938325991189,1.0,0.706766917293233,94,133,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,mixed omissions and extras,0.7378640776699028,0.9743589743589743,0.59375,39,64,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.4455958549222798,0.2866666666666667,1.0,150,43,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.9151414309484193,0.843558282208589,1.0,326,275,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,mixed omissions and extras,0.945604773927014,0.8995633187772926,0.9966134494436382,2290,2067,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,empty answer,0.0,0.0,0.0,0,133,rlm-final-call
full-qwen3.5-397b-tier3-task7-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,extra selections only,0.2800875273522976,0.1628498727735369,1.0,393,64,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,omissions only,0.8974358974358974,1.0,0.813953488372093,35,43,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,omissions only,0.9981785063752276,1.0,0.9963636363636363,274,275,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,mixed omissions and extras,0.945387792565397,0.8991706678306416,0.9966134494436382,2291,2067,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,mixed omissions and extras,0.7903225806451611,0.8521739130434782,0.7368421052631579,115,133,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.9152542372881356,1.0,0.84375,54,64,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,mixed omissions and extras,0.425531914893617,0.27586206896551724,0.9302325581395349,145,43,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,mixed omissions and extras,0.8843537414965987,0.8306709265175719,0.9454545454545454,313,275,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9399727148703956,0.8867438867438867,1.0,2331,2067,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-azide,mixed omissions and extras,0.6735395189003437,0.620253164556962,0.7368421052631579,158,133,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,mixed omissions and extras,0.9767441860465116,0.9692307692307692,0.984375,65,64,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,extra selections only,0.44791666666666674,0.28859060402684567,1.0,149,43,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitrile-to-amine,mixed omissions and extras,0.4137931034482759,0.9863013698630136,0.26181818181818184,73,275,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,mixed omissions and extras,0.9448386358434425,0.896611642050391,0.9985486211901307,2302,2067,rlm-final-answer-box-wrapped
x1000-direct-openai-full-gpt-5-mini-tier3-task23-codeact-x1000-r01,GPT-5 mini,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,11,11,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task23-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,11,11,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task23-codeact-x1000-r03,GPT-5 mini,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,11,11,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task23-codeact-x1000-r04,GPT-5 mini,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,11,11,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task23-codeact-x1000-r05,GPT-5 mini,codeact,tier3/task23,rxh-t3-task23,exact,1.0,1.0,1.0,11,11,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task6-codeact-x1000-r05,GPT-5 mini,codeact,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,extra selections only,0.9,0.8181818181818182,1.0,11,9,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task6-codeact-x1000-r05,GPT-5 mini,codeact,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.9135802469135803,0.8409090909090909,1.0,44,37,codeact-answer-line
x1000-direct-openai-full-gpt-5-mini-tier3-task6-codeact-x1000-r05,GPT-5 mini,codeact,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.6666666666666666,0.5,1.0,10,5,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task6-codeact-x1000-r05,GPT-5 mini,codeact,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,empty answer,0.0,0.0,0.0,0,5,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task7-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task7-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,extra selections only,0.4,0.25,1.0,20,5,codeact-answer-line
x1000-direct-openai-full-gpt-5-mini-tier3-task7-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task7-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.625,0.45454545454545453,1.0,11,5,codeact-historical-transcript
x1000-direct-openai-full-gpt-5-mini-tier3-task7-codeact-x1000-r02,GPT-5 mini,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.8947368421052632,0.8095238095238095,1.0,21,17,codeact-historical-transcript
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,DeepSeek V4 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,empty answer,0.0,0.0,0.0,0,31,codeact-historical-transcript
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,DeepSeek V4 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,codeact-historical-transcript
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,DeepSeek V4 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-answer-line
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,DeepSeek V4 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,1,5,codeact-historical-transcript
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,DeepSeek V4 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.0,0.0,0.0,2,31,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.0,0.0,0.0,2,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,1,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r01,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,mixed omissions and extras,0.0,0.0,0.0,2,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9538461538461539,0.9117647058823529,1.0,34,31,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,3,3,rlm-final-call
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.0,0.0,0.0,3,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r02,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,empty answer,0.0,0.0,0.0,0,31,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,mixed omissions and extras,0.0,0.0,0.0,2,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,3,3,rlm-final-call
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,empty answer,0.0,0.0,0.0,0,5,rlm-final-answer-box-wrapped
x1000-openrouter-full-deepseek-v4-flash-tier3-task10-rlm-x1000-r03,DeepSeek V4 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-call
